,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,birthplace,birthplace:confidence,date_of_birth,date_of_birth:confidence,race_ethnicity,race_ethnicity:confidence,religion,religion:confidence,sexual_orientation,sexual_orientation:confidence,year_of_award,year_of_award:confidence,award,biourl,birthplace_gold,date_of_birth_gold,movie,person,race_ethnicity_gold,religion_gold,sexual_orientation_gold,year_of_award_gold,Show,Public Average Rating (IMDb),Number Public Votes (IMDb),IMBd title (check for validity),First Air Date,Metascore Pro Rating,Number of Professional Reviewers,Metascore Name (check for validity)
0,670454353,False,finalized,3,2/10/2015 3:45,"Chisinau, Moldova",1.0,30-Sep-1895,1.0,White,1.0,Na,1.0,Straight,1.0,1927,1.0,Best Director,http://www.nndb.com/people/320/000043191/,,,Two Arabian Knights,Lewis Milestone,,,,,Two Arabian Knights,6.7,996,Two Arabian Knights,1927,None,None,Couldnt pull name
1,670454354,False,finalized,3,2/10/2015 2:03,"Glasgow, Scotland",1.0,2-Feb-1886,1.0,White,1.0,Na,1.0,Straight,0.6842,1930,1.0,Best Director,http://www.nndb.com/people/626/000042500/,,,The Divine Lady,Frank Lloyd,,,,,The Divine Lady,6.2,757,The Divine Lady,1928,None,None,Couldnt pull name
2,670454355,False,finalized,3,2/10/2015 2:05,"Chisinau, Moldova",1.0,30-Sep-1895,1.0,White,1.0,Na,1.0,Straight,1.0,1931,0.6667,Best Director,http://www.nndb.com/people/320/000043191/,,,All Quiet on the Western Front,Lewis Milestone,,,,,All Quiet on the Western Front,8.1,59K,All Quiet on the Western Front,1930,91,16,All Quiet on the Western Front
3,670454356,False,finalized,3,2/10/2015 2:04,"Chicago, Il",1.0,23-Feb-1899,1.0,White,1.0,Na,1.0,Straight,1.0,1932,1.0,Best Director,http://www.nndb.com/people/544/000041421/,,,Skippy,Norman Taurog,,,,,Skippy,Not in IMDb,Not in IMDb," Jonathan Crombie
(1966–2015)
",Not Found,None,None,Couldnt pull name
4,670454357,False,finalized,3,2/10/2015 1:48,"Salt Lake City, Ut",1.0,23-Apr-1894,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1933,1.0,Best Director,http://www.nndb.com/people/292/000044160/,,,Bad Girl,Frank Borzage,,,,,Bad Girl,7.9,2.1K,Bad Girls,1999–2006,None,None,Couldnt pull name
5,670454358,False,finalized,3,2/10/2015 3:50,"Glasgow, Scotland",1.0,2-Feb-1886,1.0,White,1.0,Na,1.0,Straight,1.0,1934,1.0,Best Director,http://www.nndb.com/people/626/000042500/,,,Cavalcade,Frank Lloyd,,,,,Cavalcade,5.9,5K,Cavalcade,1933,None,None,Couldnt pull name
6,670454359,False,finalized,3,2/10/2015 2:07,"Bisacquino, Sicily, Italy",1.0,18-May-1897,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1935,1.0,Best Director,http://www.nndb.com/people/459/000032363/,,,It Happened One Night,Frank Capra,,,,,It Happened One Night,8.1,99K,It Happened One Night,1934,87,16,It Happened One Night
7,670454360,False,finalized,3,2/10/2015 1:46,"Cape Elizabeth, Me",1.0,1-Feb-1894,1.0,White,1.0,Roman Catholic,1.0,Bisexual,1.0,1936,1.0,Best Director,http://www.nndb.com/people/458/000032362/,,,The Informer,John Ford,,,,,The Informer,6.6,31K,The Informer,2019,61,11,The Informer
8,670454361,False,finalized,3,2/10/2015 1:47,"Bisacquino, Sicily, Italy",1.0,18-May-1897,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1937,1.0,Best Director,http://www.nndb.com/people/459/000032363/,,,Mr. Deeds Goes to Town,Frank Capra,,,,,Mr. Deeds Goes to Town,4.9,1.5K,The Very Excellent Mr. Dundee,2020,None,None,Couldnt pull name
9,670454362,False,finalized,3,2/10/2015 2:05,"Los Angeles, Ca",1.0,3-Oct-1898,1.0,White,1.0,Na,1.0,Straight,1.0,1938,1.0,Best Director,http://www.nndb.com/people/380/000044248/,,,The Awful Truth,Leo McCarey,,,,,The Awful Truth,7.7,19K,The Awful Truth,1937,87,10,The Awful Truth
10,670454363,False,finalized,3,2/10/2015 2:04,"Bisacquino, Sicily, Italy",1.0,18-May-1897,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1939,1.0,Best Director,http://www.nndb.com/people/459/000032363/,,,You Can't Take It with You,Frank Capra,,,,,You Can't Take It with You,7.9,25K,You Can't Take It with You,1938,None,None,Couldnt pull name
11,670454364,False,finalized,3,2/10/2015 2:10,"Pasadena, Ca",1.0,23-Feb-1883,1.0,White,1.0,Na,1.0,Straight,1.0,1940,1.0,Best Director,http://www.nndb.com/people/416/000041293/,,,Gone with the Wind,Victor Fleming,,,,,Gone with the Wind,8.1,302K,Gone with the Wind,1939,97,18,Gone with the Wind
12,670454365,False,finalized,3,2/10/2015 2:12,"Cape Elizabeth, Me",1.0,1-Feb-1894,1.0,White,1.0,Roman Catholic,1.0,Bisexual,1.0,1941,1.0,Best Director,http://www.nndb.com/people/458/000032362/,,,The Grapes of Wrath,John Ford,,,,,The Grapes of Wrath,8.1,90K,The Grapes of Wrath,1940,96,16,The Grapes of Wrath
13,670454366,False,finalized,3,2/10/2015 2:02,"Cape Elizabeth, Me",1.0,1-Feb-1894,1.0,White,1.0,Roman Catholic,1.0,Bisexual,1.0,1942,1.0,Best Director,http://www.nndb.com/people/458/000032362/,,,How Green Was My Valley,John Ford,,,,,How Green Was My Valley,7.7,23K,How Green Was My Valley,1941,88,17,How Green Was My Valley
14,670454367,False,finalized,3,2/10/2015 3:57,"Mulhouse, Haut-Rhin, Alsace, France",1.0,1-Jul-02,1.0,White,1.0,Na,1.0,Straight,1.0,1943,1.0,Best Director,http://www.nndb.com/people/463/000032367/,,,Mrs. Miniver,William Wyler,,,,,Mrs. Miniver,7.6,17K,Mrs. Miniver,1942,None,None,Couldnt pull name
15,670454368,False,finalized,3,2/10/2015 2:02,"Budapest, Hungary",1.0,24-Dec-1886,1.0,White,1.0,Na,1.0,Straight,1.0,1944,1.0,Best Director,http://www.nndb.com/people/676/000032580/,,,Casablanca,Michael Curtiz,,,,,Casablanca,8.5,543K,Casablanca,1942,100,18,Casablanca
16,670454369,False,finalized,3,2/10/2015 2:29,"Los Angeles, Ca",1.0,3-Oct-1898,1.0,White,1.0,Na,1.0,Straight,1.0,1945,1.0,Best Director,http://www.nndb.com/people/380/000044248/,,,Going My Way,Leo McCarey,,,,,Going My Way,7.1,11K,Going My Way,1944,None,None,Couldnt pull name
17,670454370,False,finalized,3,2/10/2015 1:55,New York City,1.0,11-Oct-18,1.0,White,1.0,Jewish,1.0,Gay,1.0,1962,1.0,Best Director,http://www.nndb.com/people/281/000064089/,,,West Side Story,Jerome Robbins,,,,,West Side Story,Not in IMDb,Not in IMDb,West Side Story,2021,86,17,West Side Story
18,670454371,False,finalized,3,2/10/2015 4:02,"Sucha, Galicia, Austria",0.6667,22-Jun-06,1.0,White,1.0,Jewish,1.0,Straight,1.0,1946,1.0,Best Director,http://www.nndb.com/people/982/000024910/,,,The Lost Weekend,Billy Wilder,,,,,The Lost Weekend,7.9,35K,The Lost Weekend,1945,None,None,Couldnt pull name
19,670454372,False,finalized,3,2/10/2015 2:12,"Mulhouse, Haut-Rhin, Alsace, France",1.0,1-Jul-02,1.0,White,1.0,Na,1.0,Straight,1.0,1947,1.0,Best Director,http://www.nndb.com/people/463/000032367/,,,The Best Years of Our Lives,William Wyler,,,,,The Best Years of Our Lives,8.1,61K,The Best Years of Our Lives,1946,93,17,The Best Years of Our Lives
20,670454373,False,finalized,3,2/10/2015 1:46,"Istanbul, Turkey",1.0,7-Sep-09,1.0,White,1.0,Na,1.0,Straight,1.0,1948,1.0,Best Director,http://www.nndb.com/people/537/000026459/,,,Gentleman's Agreement,Elia Kazan,,,,,Gentleman's Agreement,7.2,16K,Gentleman's Agreement,1947,None,None,Couldnt pull name
21,670454374,True,golden,82,,"Nevada, Mo",1.0,5-Aug-06,1.0,White,1.0,Na,1.0,Straight,1.0,1949,1.0,Best Director,http://www.nndb.com/people/704/000024632/,,5-Aug-06,The Treasure of the Sierra Madre,John Huston,,,,,The Treasure of the Sierra Madre,8.2,120K,The Treasure of the Sierra Madre,1948,98,10,The Treasure of the Sierra Madre
22,670454375,False,finalized,3,2/10/2015 3:50,"Wilkes-Barre, Pa",1.0,11-Feb-09,1.0,White,1.0,Jewish,1.0,Straight,1.0,1950,1.0,Best Director,http://www.nndb.com/people/723/000032627/,,,A Letter to Three Wives,Joseph L. Mankiewicz,,,,,A Letter to Three Wives,7.7,9K,A Letter to Three Wives,1949,None,None,Couldnt pull name
23,670454376,False,finalized,3,2/10/2015 1:51,"Wilkes-Barre, Pa",1.0,11-Feb-09,1.0,White,1.0,Jewish,1.0,Straight,1.0,1951,1.0,Best Director,http://www.nndb.com/people/723/000032627/,,,All About Eve,Joseph L. Mankiewicz,,,,,All About Eve,8.2,126K,All About Eve,1950,98,15,All About Eve
24,670454377,False,finalized,3,2/10/2015 2:15,"Oakland, Ca",1.0,18-Dec-04,1.0,White,1.0,Na,1.0,Straight,1.0,1952,1.0,Best Director,http://www.nndb.com/people/382/000044250/,,,A Place in the Sun,George Stevens,,,,,A Place in the Sun,7.8,22K,A Place in the Sun,1951,76,11,A Place in the Sun
25,670454378,False,finalized,3,2/10/2015 2:15,"Cape Elizabeth, Me",1.0,1-Feb-1894,1.0,White,1.0,Roman Catholic,1.0,Bisexual,1.0,1953,1.0,Best Director,http://www.nndb.com/people/458/000032362/,,,The Quiet Man,John Ford,,,,,The Quiet Man,7.8,37K,The Quiet Man,1952,None,None,Couldnt pull name
26,670454379,False,finalized,3,2/10/2015 1:57,"Vienna, Austria",1.0,29-Apr-07,1.0,White,1.0,Jewish,1.0,Straight,1.0,1954,1.0,Best Director,http://www.nndb.com/people/538/000032442/,,,From Here to Eternity,Fred Zinnemann,,,,,From Here to Eternity,7.6,45K,From Here to Eternity,1953,85,21,From Here to Eternity
27,670454380,False,finalized,3,2/10/2015 3:50,"Istanbul, Turkey",1.0,7-Sep-09,1.0,White,1.0,Na,1.0,Straight,1.0,1955,1.0,Best Director,http://www.nndb.com/people/537/000026459/,,,On the Waterfront,Elia Kazan,,,,,On the Waterfront,8.1,149K,On the Waterfront,1954,91,15,On the Waterfront
28,670454381,False,finalized,3,2/10/2015 3:53,"Lawrence, Ks",1.0,30-Jan-20,1.0,White,1.0,Presbyterian,1.0,Straight,1.0,1956,1.0,Best Director,http://www.nndb.com/people/384/000044252/,,,Marty,Delbert Mann,,,,,Marty,Not in IMDb,Not in IMDb," Marty Feldman
(I)
(1934–1982)
",Not Found,None,None,Couldnt pull name
29,670454382,False,finalized,3,2/10/2015 3:50,"Oakland, Ca",1.0,18-Dec-04,1.0,White,1.0,Na,1.0,Straight,1.0,1957,1.0,Best Director,http://www.nndb.com/people/382/000044250/,,,Giant,George Stevens,,,,,Giant,8.0,181K,The Iron Giant,1999,64,10,Giant
30,670454383,False,finalized,3,2/10/2015 2:07,"Croydon, Surrey, England",0.6667,25-Mar-08,1.0,White,1.0,Na,1.0,Straight,0.6667,1958,1.0,Best Director,http://www.nndb.com/people/462/000032366/,,,The Bridge on the River Kwai,David Lean,,,,,The Bridge on the River Kwai,8.1,211K,The Bridge on the River Kwai,1957,87,15,The Bridge on the River Kwai
31,670454384,False,finalized,3,2/10/2015 1:52,"Chicago, Il",1.0,28-Feb-03,1.0,White,1.0,Na,1.0,Bisexual,1.0,1959,1.0,Best Director,http://www.nndb.com/people/825/000032729/,,,Gigi,Vincente Minnelli,,,,,Gigi,Not in IMDb,Not in IMDb," Gigi Edgley
",Not Found,82,13,Gigi
32,670454385,False,finalized,3,2/10/2015 1:55,"Mulhouse, Haut-Rhin, Alsace, France",1.0,1-Jul-02,1.0,White,1.0,Na,1.0,Straight,1.0,1960,1.0,Best Director,http://www.nndb.com/people/463/000032367/,,,Ben-Hur,William Wyler,,,,,Ben-Hur,5.7,43K,Ben-Hur,2016,38,34,Ben-Hur
33,670454386,True,golden,87,,"Sucha, Galicia, Austria",1.0,22-Jun-06,1.0,White,1.0,Jewish,0.963,Straight,1.0,1961,1.0,Best Director,http://www.nndb.com/people/982/000024910/,"Sucha, Galicia, Austria",22-Jun-06,The Apartment,Billy Wilder,,Jewish,,1961.0,The Apartment,8.3,172K,The Apartment,1960,94,21,The Apartment
34,670454387,False,finalized,3,2/10/2015 1:55,"Winchester, In",1.0,10-Sep-14,1.0,White,1.0,Na,1.0,Straight,1.0,1961,0.6667,Best Director,http://www.nndb.com/people/460/000032364/,,,West Side Story,Robert Wise,,,,,West Side Story,Not in IMDb,Not in IMDb,West Side Story,2021,86,17,West Side Story
35,670454388,False,finalized,3,2/10/2015 2:05,"Croydon, Surrey, England",1.0,25-Mar-08,1.0,White,1.0,Na,1.0,Straight,1.0,1963,1.0,Best Director,http://www.nndb.com/people/462/000032366/,,,Lawrence of Arabia,David Lean,,,,,Lawrence of Arabia,8.3,280K,Lawrence of Arabia,1962,100,8,Lawrence of Arabia (re-release)
36,670454389,False,finalized,3,2/10/2015 1:57,"Shipley, Yorkshire, England",1.0,5-Jun-28,1.0,White,1.0,Na,1.0,Bisexual,1.0,1964,1.0,Best Director,http://www.nndb.com/people/249/000043120/,,,Tom Jones,Tony Richardson,,,,,Tom Jones,Not in IMDb,Not in IMDb," Tom Jones
(I)
",Not Found,77,15,Tom Jones
37,670454390,False,finalized,3,2/10/2015 1:52,New York City,1.0,7-Jul-1899,1.0,White,1.0,Na,0.6571,Gay,0.6571,1965,1.0,Best Director,http://www.nndb.com/people/373/000041250/,,,My Fair Lady,George Cukor,,,,,My Fair Lady,7.8,91K,My Fair Lady,1964,95,15,My Fair Lady
38,670454391,False,finalized,3,2/10/2015 1:51,"Winchester, In",1.0,10-Sep-14,1.0,White,1.0,Na,1.0,Straight,1.0,1966,1.0,Best Director,http://www.nndb.com/people/460/000032364/,,,The Sound of Music,Robert Wise,,,,,The Sound of Music,8.0,216K,The Sound of Music,1965,63,11,The Sound of Music
39,670454392,False,finalized,3,2/10/2015 2:06,"Vienna, Austria",1.0,29-Apr-07,1.0,White,1.0,Jewish,1.0,Straight,1.0,1967,1.0,Best Director,http://www.nndb.com/people/538/000032442/,,,A Man for All Seasons,Fred Zinnemann,,,,,A Man for All Seasons,7.7,33K,A Man for All Seasons,1966,72,11,A Man for All Seasons
40,670454393,False,finalized,3,2/10/2015 2:13,"Berlin, Germany",1.0,6-Nov-31,1.0,White,1.0,Jewish,1.0,Straight,1.0,1968,1.0,Best Director,http://www.nndb.com/people/455/000023386/,,,The Graduate,Mike Nichols,,,,,The Graduate,8.0,263K,The Graduate,1967,83,19,The Graduate
41,670454394,False,finalized,3,2/10/2015 3:56,"St. Louis Park, Mn",1.0,29-Nov-54,1.0,White,1.0,Jewish,1.0,Straight,1.0,2008,1.0,Best Director,http://www.nndb.com/people/399/000025324/,,,No Country for Old Men,Joel Coen,,,,,No Country for Old Men,8.1,901K,No Country for Old Men,2007,91,37,No Country for Old Men
42,670454395,False,finalized,3,2/10/2015 2:29,"London, England",1.0,30-Dec-06,1.0,White,1.0,Na,1.0,Straight,1.0,1969,1.0,Best Director,http://www.nndb.com/people/290/000064098/,,,Oliver!,Carol Reed,,,,,Oliver!,8.9,83K,Last Week Tonight with John Oliver,2014– ,74,11,Oliver!
43,670454396,False,finalized,3,2/10/2015 2:01,"London, England",1.0,16-Feb-26,1.0,White,1.0,Na,1.0,Gay,1.0,1969,1.0,Best Director,http://www.nndb.com/people/771/000032675/,,,Midnight Cowboy,John Schlesinger,,,,,Midnight Cowboy,7.8,106K,Midnight Cowboy,1969,79,16,Midnight Cowboy
44,670454397,False,finalized,3,2/10/2015 3:56,"Tokyo, Japan",1.0,30-May-20,1.0,White,1.0,Na,1.0,Straight,1.0,1970,1.0,Best Director,http://www.nndb.com/people/509/000032413/,,,Patton,Franklin J. Schaffner,,,,,Patton,Not in IMDb,Not in IMDb," Paula Patton
",Not Found,91,9,Patton
45,670454398,False,finalized,3,2/10/2015 2:11,"Chicago, Il",1.0,29-Aug-35,1.0,White,1.0,Jewish,1.0,Straight,1.0,1972,1.0,Best Director,http://www.nndb.com/people/112/000024040/,,,The French Connection,William Friedkin,,,,,The French Connection,7.7,116K,The French Connection,1971,94,18,The French Connection
46,670454399,False,finalized,3,2/10/2015 1:51,"Chicago, Il",1.0,23-Jun-27,1.0,White,1.0,Na,1.0,Straight,1.0,1973,1.0,Best Director,http://www.nndb.com/people/159/000032063/,,,Cabaret,Bob Fosse,,,,,Cabaret,7.8,52K,Cabaret,1972,80,8,Cabaret
47,670454400,False,finalized,3,2/10/2015 2:05,"Minneapolis, Mn",1.0,20-Dec-21,1.0,White,1.0,Na,1.0,Straight,1.0,1973,1.0,Best Director,http://www.nndb.com/people/783/000032687/,,,The Sting,George Roy Hill,,,,,The Sting,8.3,251K,The Sting,1973,83,17,The Sting
48,670454401,False,finalized,3,2/10/2015 2:15,"Detroit, Mi",1.0,7-Apr-39,1.0,White,1.0,Na,1.0,Straight,1.0,1975,1.0,Best Director,http://www.nndb.com/people/866/000022800/,,,The Godfather Part II,Francis Ford Coppola,,,,,The Godfather Part II,9.0,1.2M,The Godfather: Part II,1974,90,18,The Godfather: Part II
49,670454402,False,finalized,3,2/10/2015 1:59,"CÌÁslav, Czechoslovakia",1.0,18-Feb-32,1.0,White,1.0,Na,1.0,Straight,1.0,1976,1.0,Best Director,http://www.nndb.com/people/622/000023553/,,,One Flew over the Cuckoo's Nest,Milos Forman,,,,,One Flew over the Cuckoo's Nest,8.7,954K,One Flew Over the Cuckoo's Nest,1975,None,None,Couldnt pull name
50,670454403,False,finalized,3,2/10/2015 2:06,"Oak Park, Il",1.0,21-Dec-35,1.0,White,1.0,Na,1.0,Straight,1.0,1976,0.6667,Best Director,http://www.nndb.com/people/679/000032583/,,,Rocky,John G. Avildsen,,,,,Rocky,7.4,138K,The Rocky Horror Picture Show,1975,70,14,Rocky
51,670454404,False,finalized,3,2/10/2015 2:14,"Brooklyn, Ny",1.0,1-Dec-35,1.0,White,1.0,Jewish,1.0,Straight,1.0,1978,1.0,Best Director,http://www.nndb.com/people/501/000022435/,,,Annie Hall,Woody Allen,,,,,Annie Hall,8.0,258K,Annie Hall,1977,92,20,Annie Hall
52,670454405,True,golden,75,,New York City,1.0,3-Feb-39,0.9597,White,1.0,Na,1.0,Straight,1.0,1979,0.7227,Best Director,http://www.nndb.com/people/810/000043681/,New York City,,The Deer Hunter,Michael Cimino,,,,,The Deer Hunter,8.1,325K,The Deer Hunter,1978,86,18,The Deer Hunter
53,670454406,False,finalized,3,2/10/2015 4:02,"Waxahachie, Tx",1.0,29-Sep-32,1.0,White,1.0,Na,1.0,Straight,1.0,1980,1.0,Best Director,http://www.nndb.com/people/267/000064075/,,,Kramer vs. Kramer,Robert Benton,,,,,Kramer vs. Kramer,7.8,139K,Kramer vs. Kramer,1979,None,None,Couldnt pull name
54,670454407,False,finalized,3,2/10/2015 4:07,"Santa Monica, Ca",1.0,18-Aug-1936 [1],0.6562,White,1.0,Na,1.0,Straight,1.0,1980,1.0,Best Director,http://www.nndb.com/people/795/000022729/,,,Ordinary People,Robert Redford,,,,,Ordinary People,7.7,50K,Ordinary People,1980,86,18,Ordinary People
55,670454408,False,finalized,3,2/10/2015 1:43,"Richmond, Va",1.0,30-Mar-37,1.0,White,1.0,Baptist,1.0,Straight,1.0,1981,1.0,Best Director,http://www.nndb.com/people/719/000022653/,,,Reds,Warren Beatty,,,,,Reds,7.3,22K,Reds,1981,76,15,Reds
56,670454409,False,finalized,3,2/10/2015 2:00,"Cambridge, England",1.0,29-Aug-23,1.0,White,1.0,Na,1.0,Straight,1.0,1982,1.0,Best Director,http://www.nndb.com/people/750/000023681/,,,Gandhi,Richard Attenborough,,,,,Gandhi,8.0,224K,Gandhi,1982,79,16,Gandhi
57,670454410,False,finalized,3,2/10/2015 2:12,"North Bergen, Nj",1.0,9-May-40,1.0,White,1.0,Na,1.0,Straight,1.0,1983,0.6667,Best Director,http://www.nndb.com/people/209/000024137/,,,Terms of Endearment,James L. Brooks,,,,,Terms of Endearment,7.4,58K,Terms of Endearment,1983,79,10,Terms of Endearment
58,670454411,False,finalized,3,2/10/2015 2:12,"CÌÁslav, Czechoslovakia",1.0,18-Feb-32,1.0,White,1.0,Na,1.0,Straight,1.0,1985,1.0,Best Director,http://www.nndb.com/people/622/000023553/,,,Amadeus,Milos Forman,,,,,Amadeus,8.3,382K,Amadeus,1984,88,28,Amadeus
59,670454412,False,finalized,3,2/10/2015 1:52,"Lafayette, In",1.0,1-Jul-34,1.0,White,1.0,Jewish,1.0,Straight,1.0,1986,1.0,Best Director,http://www.nndb.com/people/772/000023703/,,,Out of Africa,Sydney Pollack,,,,,Out of Africa,7.2,76K,Out of Africa,1985,69,18,Out of Africa
60,670454413,False,finalized,3,2/10/2015 2:18,New York City,1.0,15-Sep-46,1.0,White,1.0,Atheist,1.0,Straight,1.0,1990,0.3333,Best Director,http://www.nndb.com/people/545/000022479/,,,Platoon,Oliver Stone,,,,,Platoon,8.1,395K,Platoon,1986,92,16,Platoon
61,670454414,False,finalized,3,2/10/2015 2:05,"Parma, Emilia-Romagna, Italy",1.0,16-Mar-41,1.0,White,1.0,Na,1.0,Straight,1.0,1988,1.0,Best Director,http://www.nndb.com/people/268/000024196/,,,The Last Emperor,Bernardo Bertolucci,,,,,The Last Emperor,7.7,99K,The Last Emperor,1987,76,15,The Last Emperor
62,670454415,False,finalized,3,2/10/2015 1:51,"Baltimore, Md",1.0,6-Apr-42,1.0,White,1.0,Jewish,0.6667,Straight,1.0,1989,1.0,Best Director,http://www.nndb.com/people/748/000023679/,,,Rain Man,Barry Levinson,,,,,Rain Man,8.0,490K,Rain Man,1988,65,18,Rain Man
63,670454416,False,finalized,3,2/10/2015 2:07,New York City,1.0,15-Sep-46,1.0,White,1.0,Atheist,1.0,Straight,1.0,1990,1.0,Best Director,http://www.nndb.com/people/545/000022479/,,,Born on the Fourth of July,Oliver Stone,,,,,Born on the Fourth of July,7.2,102K,Born on the Fourth of July,1989,75,16,Born on the Fourth of July
64,670454417,False,finalized,3,2/10/2015 1:55,"Lynwood, Ca",1.0,18-Jan-55,1.0,White,1.0,Baptist,1.0,Straight,1.0,1991,1.0,Best Director,http://www.nndb.com/people/758/000022692/,,,Dances with Wolves,Kevin Costner,,,,,Dances with Wolves,8.0,250K,Dances with Wolves,1990,72,20,Dances with Wolves
65,670454418,False,finalized,3,2/10/2015 2:11,"Baldwin, Ny",1.0,22-Feb-44,1.0,White,1.0,Na,1.0,Straight,1.0,1992,1.0,Best Director,http://www.nndb.com/people/578/000024506/,,,The Silence of the Lambs,Jonathan Demme,,,,,The Silence of the Lambs,8.6,1.3M,The Silence of the Lambs,1991,85,20,The Silence of the Lambs
66,670454419,False,finalized,3,2/10/2015 1:55,"San Francisco, Ca",1.0,31-May-30,1.0,White,1.0,Na,1.0,Straight,1.0,1993,1.0,Best Director,http://www.nndb.com/people/849/000022783/,,,Unforgiven,Clint Eastwood,,,,,Unforgiven,8.2,392K,Unforgiven,1992,85,33,Unforgiven
67,670454420,False,finalized,3,2/10/2015 3:48,"Cincinnati, Oh",1.0,18-Dec-46,1.0,White,1.0,Jewish,1.0,Straight,1.0,1994,1.0,Best Director,http://www.nndb.com/people/734/000022668/,,,Schindler's List,Steven Spielberg,,,,,Schindler's List,8.9,1.3M,Schindler's List,1993,None,None,Couldnt pull name
68,670454421,False,finalized,3,2/10/2015 2:14,"Chicago, Il",1.0,14-May-52,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1995,0.6923,Best Director,http://www.nndb.com/people/224/000025149/,,,Forrest Gump,Robert Zemeckis,,,,,Forrest Gump,8.8,1.9M,Forrest Gump,1994,82,20,Forrest Gump
69,670454422,False,finalized,3,2/10/2015 2:11,"Peekskill, Ny",1.0,3-Jan-56,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,1996,1.0,Best Director,http://www.nndb.com/people/583/000022517/,,,Braveheart,Mel Gibson,,,,,Braveheart,8.3,989K,Braveheart,1995,68,20,Braveheart
70,670454423,False,finalized,3,2/10/2015 2:19,"Ryde, Isle of Wight, England",1.0,6-Jan-54,1.0,White,1.0,Na,1.0,Straight,1.0,1997,1.0,Best Director,http://www.nndb.com/people/513/000032417/,,,The English Patient,Anthony Minghella,,,,,The English Patient,7.4,184K,The English Patient,1996,87,31,The English Patient
71,670454424,False,finalized,3,2/10/2015 1:53,"Kapuskasing, Ontario, Canada",1.0,16-Aug-54,1.0,White,1.0,Atheist,0.6667,Straight,1.0,1998,1.0,Best Director,http://www.nndb.com/people/385/000025310/,,,Titanic,James Cameron,,,,,Titanic,7.8,1.1M,Titanic,1997,75,35,Titanic
72,670454425,False,finalized,3,2/10/2015 3:55,"Cincinnati, Oh",1.0,18-Dec-46,1.0,White,1.0,Jewish,1.0,Straight,1.0,1999,1.0,Best Director,http://www.nndb.com/people/734/000022668/,,,Saving Private Ryan,Steven Spielberg,,,,,Saving Private Ryan,8.6,1.3M,Saving Private Ryan,1998,91,38,Saving Private Ryan
73,670454426,False,finalized,3,2/10/2015 3:45,"Reading, Berkshire, England",1.0,1-Aug-65,1.0,White,1.0,Na,1.0,Straight,1.0,2000,1.0,Best Director,http://www.nndb.com/people/059/000025981/,,,American Beauty,Sam Mendes,,,,,American Beauty,8.3,1.1M,American Beauty,1999,84,34,American Beauty
74,670454427,False,finalized,3,2/10/2015 2:00,"Atlanta, Ga",1.0,14-Jan-63,1.0,White,1.0,Atheist,1.0,Straight,1.0,2001,1.0,Best Director,http://www.nndb.com/people/907/000025832/,,,Traffic,Steven Soderbergh,,,,,Traffic,7.6,202K,Traffic,2000,86,34,Traffic
75,670454428,False,finalized,3,2/10/2015 3:51,"Duncan, Ok",1.0,1-Mar-54,1.0,White,1.0,Na,1.0,Straight,1.0,2002,1.0,Best Director,http://www.nndb.com/people/365/000025290/,,,A Beautiful Mind,Ron Howard,,,,,A Beautiful Mind,8.2,882K,A Beautiful Mind,2001,72,33,A Beautiful Mind
76,670454429,False,finalized,3,2/10/2015 2:04,"Paris, France",1.0,18-Aug-33,1.0,White,1.0,See Note,0.3333,Straight,1.0,2003,1.0,Best Director,http://www.nndb.com/people/541/000023472/,,,The Pianist,Roman Polanski,,,,,The Pianist,8.5,771K,The Pianist,2002,85,40,The Pianist
77,670454430,False,finalized,3,2/10/2015 2:09,"Wellington, New Zealand",1.0,31-Oct-61,1.0,White,1.0,Na,1.0,Straight,1.0,2004,1.0,Best Director,http://www.nndb.com/people/848/000025773/,,,The Lord of the Rings: Return of the King,Peter Jackson,,,,,The Lord of the Rings: Return of the King,8.8,1.7M,The Lord of the Rings: The Fellowship of the Ring,2001,None,None,Couldnt pull name
78,670454431,False,finalized,3,2/10/2015 2:00,"San Francisco, Ca",1.0,31-May-30,1.0,White,1.0,Na,1.0,Straight,1.0,2005,1.0,Best Director,http://www.nndb.com/people/849/000022783/,,,Million Dollar Baby,Clint Eastwood,,,,,Million Dollar Baby,8.1,658K,Million Dollar Baby,2004,86,39,Million Dollar Baby
79,670454432,False,finalized,3,2/10/2015 2:09,"Pingtung, Taiwan",1.0,23-Oct-54,1.0,Asian,1.0,Na,1.0,Straight,1.0,2006,1.0,Best Director,http://www.nndb.com/people/394/000025319/,,,Brokeback Mountain,Ang Lee,,,,,Brokeback Mountain,7.7,338K,Brokeback Mountain,2005,87,41,Brokeback Mountain
80,670454433,False,finalized,3,2/10/2015 1:43,"Flushing, Ny",1.0,17-Nov-42,1.0,White,1.0,Roman Catholic,1.0,Straight,1.0,2007,1.0,Best Director,http://www.nndb.com/people/678/000022612/,,,The Departed,Martin Scorsese,,,,,The Departed,8.5,1.2M,The Departed,2006,85,39,The Departed
